"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","ClusterName"
"248",1.30691872655464e-106,0.727531467071806,0.558,0.219,1.83190797901164e-102,5,"NCF1","B cells naive - 2"
"249",3.31249420934955e-106,0.574841330881657,0.256,0.05,4.64312313324527e-102,5,"GAPT","B cells naive - 2"
"250",3.44224587415549e-104,0.824375077075619,0.346,0.091,4.82499604180374e-100,5,"JCHAIN","B cells naive - 2"
"251",4.82130653121947e-102,0.54414864670143,0.255,0.051,6.75802536481033e-98,5,"PKIG","B cells naive - 2"
"252",5.02417338586233e-100,0.77224061602115,0.318,0.081,7.04238383496323e-96,5,"HLA-DQA2","B cells naive - 2"
"253",7.22528176268348e-100,0.594178784467916,0.264,0.056,1.01276774467534e-95,5,"KIAA0125","B cells naive - 2"
"254",1.01050342228772e-99,0.663102927062056,0.42,0.135,1.41642264702069e-95,5,"SNX2","B cells naive - 2"
"255",4.46240079765232e-97,0.324871565458844,0.999,0.995,6.25494719806926e-93,5,"RPL8","B cells naive - 2"
"256",1.57774641687435e-96,0.655541696822488,0.365,0.106,2.21152715253278e-92,5,"FAM26F","B cells naive - 2"
"257",7.49129134610684e-96,0.623147760118269,0.333,0.09,1.0500543079838e-91,5,"P2RX5","B cells naive - 2"
"258",2.66494451245435e-91,0.658926060414656,0.369,0.113,3.73545272310727e-87,5,"STX7","B cells naive - 2"
"259",1.13701197458127e-90,0.658728882196586,0.43,0.148,1.59374968477057e-86,5,"POU2F2","B cells naive - 2"
"260",1.47199958737575e-89,0.549608356821787,0.26,0.059,2.06330182162458e-85,5,"SWAP70","B cells naive - 2"
"261",4.63932448197761e-88,0.596605326453297,0.261,0.061,6.50294112638801e-84,5,"CD72","B cells naive - 2"
"262",1.28856533684796e-86,0.687061653405235,0.452,0.172,1.80618203265979e-82,5,"BIRC3","B cells naive - 2"
"263",5.6697472852642e-82,0.510439580691399,0.28,0.073,7.94728476975482e-78,5,"BLK","B cells naive - 2"
"264",5.9681520416585e-80,0.649415699911042,0.397,0.14,8.36555871679271e-76,5,"CYB561A3","B cells naive - 2"
"265",6.21419835239881e-78,0.655853499372674,0.891,0.686,8.71044183055741e-74,5,"CXCR4","B cells naive - 2"
"266",6.54629374079132e-78,0.317430005145142,0.997,0.987,9.1759399364672e-74,5,"RPS5","B cells naive - 2"
"267",2.48147233246393e-74,0.514567812927425,0.325,0.101,3.47827976841469e-70,5,"LAT2","B cells naive - 2"
"268",1.89345825792721e-73,0.482680037868338,0.286,0.081,2.65406044013658e-69,5,"CXXC5","B cells naive - 2"
"269",9.92443877596305e-71,0.508394355324506,0.903,0.778,1.39110858322674e-66,5,"LAPTM5","B cells naive - 2"
"270",8.43996711525441e-70,0.4279378458819,0.962,0.778,1.18303019054521e-65,5,"LTB","B cells naive - 2"
"271",2.14839219942859e-69,0.563023083270002,0.313,0.101,3.01140134593906e-65,5,"ORAI2","B cells naive - 2"
"272",1.16299945642902e-67,0.463964521880696,0.309,0.098,1.63017633807656e-63,5,"PDLIM1","B cells naive - 2"
"273",1.32995259666956e-67,0.590193937798706,0.333,0.116,1.86419455475172e-63,5,"SMIM14","B cells naive - 2"
"274",8.52933163992438e-66,0.548242562394218,0.316,0.107,1.1955564159682e-61,5,"TPD52","B cells naive - 2"
"275",3.56069140249449e-65,0.323665592877579,0.976,0.966,4.99102113887652e-61,5,"RPS11","B cells naive - 2"
"276",1.67037396265107e-62,0.536844243572629,0.288,0.095,2.34136318344801e-58,5,"PLEKHF2","B cells naive - 2"
"277",2.36905114577401e-62,0.61583183767063,0.328,0.119,3.32069899103143e-58,5,"IL4R","B cells naive - 2"
"278",5.55933331874629e-54,0.554913351026959,0.625,0.381,7.79251751288667e-50,5,"RCSD1","B cells naive - 2"
"279",1.02821092253655e-51,0.411238321331636,0.956,0.911,1.44124325011948e-47,5,"BTG1","B cells naive - 2"
"280",1.37906432426382e-49,0.511986395957961,0.653,0.431,1.93303446332059e-45,5,"SNX3","B cells naive - 2"
"281",3.86943792509564e-45,0.304643420203492,0.973,0.924,5.42379113960656e-41,5,"EEF2","B cells naive - 2"
"282",6.17613716042359e-44,0.463535558491633,0.347,0.156,8.65709145776575e-40,5,"DRAM2","B cells naive - 2"
"283",1.7380845595652e-43,0.437991933261888,0.301,0.125,2.43627312714254e-39,5,"SYPL1","B cells naive - 2"
"284",7.77938433079569e-42,0.502611109039697,0.505,0.292,1.09043630164763e-37,5,"FCMR","B cells naive - 2"
"285",1.41173593451945e-39,0.477632243504317,0.54,0.329,1.97883025941591e-35,5,"SEC62","B cells naive - 2"
"286",3.14404632586738e-37,0.35522579349104,0.552,0.332,4.4070097349683e-33,5,"CTSS","B cells naive - 2"
"287",2.00940741840625e-36,0.431381889550034,0.585,0.383,2.81658637838004e-32,5,"EVI2B","B cells naive - 2"
"288",1.68928113181993e-33,0.442254875665216,0.476,0.291,2.36786536247199e-29,5,"POLD4","B cells naive - 2"
"289",2.18696744613491e-32,0.429714511070449,0.279,0.128,3.0654722692473e-28,5,"UBE2J1","B cells naive - 2"
"290",4.67778741935275e-31,0.347050542850148,0.257,0.114,6.55685462570675e-27,5,"ZCCHC7","B cells naive - 2"
"291",7.37684132184701e-29,0.363082821745412,0.344,0.182,1.03401184808329e-24,5,"SYNGR2","B cells naive - 2"
"292",2.33852469338031e-28,0.356684119835892,0.603,0.414,3.27791006271118e-24,5,"PLAC8","B cells naive - 2"
"293",2.16452092451143e-25,0.363536529831041,0.318,0.174,3.03400897988768e-21,5,"BLOC1S2","B cells naive - 2"
"294",8.00093589376439e-24,0.331156709275012,0.577,0.403,1.12149118422895e-19,5,"SELL","B cells naive - 2"
"295",3.72766215928115e-22,0.385351073715756,0.314,0.181,5.22506404866439e-18,5,"REL","B cells naive - 2"
"296",6.05222950693548e-22,0.324774336895374,0.26,0.136,8.48341009987146e-18,5,"MBD4","B cells naive - 2"
"297",1.14142068784544e-21,0.359188088776837,0.281,0.155,1.59992937815295e-17,5,"LTA4H","B cells naive - 2"
"298",4.03747115923701e-18,0.330520246533293,0.35,0.22,5.65932332390252e-14,5,"PTPN6","B cells naive - 2"
"299",7.29808199869045e-18,0.353110134453873,0.423,0.291,1.02297215375644e-13,5,"PRKCB","B cells naive - 2"
"300",1.35249611893089e-17,0.368493694015998,0.363,0.236,1.89579380990543e-13,5,"GABPB1-AS1","B cells naive - 2"
"301",2.39752247652528e-17,0.302799719808152,0.386,0.248,3.36060725534548e-13,5,"IFI16","B cells naive - 2"
"302",5.47448788452656e-17,0.329712602265783,0.403,0.273,7.67358966774087e-13,5,"SNHG7","B cells naive - 2"
"303",1.20663116497068e-16,0.311728337225028,0.259,0.149,1.6913349039394e-12,5,"PPM1K","B cells naive - 2"
"304",1.5439822827452e-15,0.363547343431943,0.521,0.393,2.16419996572395e-11,5,"DUSP1","B cells naive - 2"
"305",3.34089768569248e-15,0.324450428043586,0.751,0.68,4.68293628603514e-11,5,"TSC22D3","B cells naive - 2"
"306",6.77424007985719e-15,0.304825120725453,0.314,0.201,9.49545231993582e-11,5,"RPL22L1","B cells naive - 2"
"307",1.10514464662295e-13,0.30537260554751,0.422,0.302,1.54908125117139e-09,5,"GDI2","B cells naive - 2"
"308",0,3.18022641285001,0.979,0.093,0,14,"CST3","Monocytes"
"309",0,2.82845727952706,0.948,0.097,0,14,"AIF1","Monocytes"
"310",0,2.57956268753653,0.734,0.032,0,14,"FCN1","Monocytes"
"311",0,2.56837769834195,0.505,0.015,0,14,"S100A12","Monocytes"
"312",0,2.19372056334592,0.797,0.02,0,14,"SERPINA1","Monocytes"
"313",0,2.11919518590924,0.792,0.035,0,14,"CFD","Monocytes"
"314",0,1.96272826456801,0.781,0.031,0,14,"IFI30","Monocytes"
"315",0,1.86280327100067,0.661,0.018,0,14,"MNDA","Monocytes"
"316",0,1.793957694672,0.776,0.055,0,14,"SPI1","Monocytes"
"317",0,1.7419414154774,0.479,0.009,0,14,"VCAN","Monocytes"
"318",0,1.70423584611085,0.677,0.02,0,14,"CD68","Monocytes"
"319",0,1.68124231275775,0.62,0.005,0,14,"CSTA","Monocytes"
"320",0,1.59608162064796,0.552,0.009,0,14,"LINC01272","Monocytes"
"321",0,1.54775716606389,0.464,0.008,0,14,"CD14","Monocytes"
"322",0,1.48308442506001,0.438,0.008,0,14,"MS4A6A","Monocytes"
"323",0,1.48161233366083,0.693,0.027,0,14,"CFP","Monocytes"
"324",0,1.46909940873592,0.495,0.013,0,14,"MS4A7","Monocytes"
"325",0,1.37639671426391,0.359,0.006,0,14,"LGALS2","Monocytes"
"326",0,1.37005064279726,0.562,0.012,0,14,"FGL2","Monocytes"
"327",0,1.34592816452866,0.594,0.003,0,14,"CLEC7A","Monocytes"
"328",0,1.34461120763026,0.536,0.007,0,14,"LRRC25","Monocytes"
"329",0,1.19825678245445,0.479,0.004,0,14,"LILRB2","Monocytes"
"330",0,1.10229309470734,0.521,0.018,0,14,"HCK","Monocytes"
"331",0,1.07810054152442,0.385,0.004,0,14,"CSF3R","Monocytes"
"332",0,1.07105120155864,0.469,0.004,0,14,"KLF4","Monocytes"
"333",0,1.04867040806241,0.448,0.005,0,14,"PILRA","Monocytes"
"334",0,1.01371502138107,0.432,0.013,0,14,"SLC11A1","Monocytes"
"335",0,0.99723474745835,0.469,0.01,0,14,"NCF2","Monocytes"
"336",0,0.979430786582341,0.307,0.003,0,14,"CDKN1C","Monocytes"
"337",0,0.946269278912069,0.354,0.003,0,14,"MAFB","Monocytes"
"338",0,0.940305620304201,0.38,0.003,0,14,"CSF1R","Monocytes"
"339",0,0.93510000824441,0.38,0.002,0,14,"LILRA5","Monocytes"
"340",0,0.919260502404158,0.469,0.01,0,14,"SLC7A7","Monocytes"
"341",0,0.9135436084919,0.464,0.009,0,14,"C19orf38","Monocytes"
"342",0,0.885223208588812,0.271,0.002,0,14,"CPVL","Monocytes"
"343",0,0.87358291243449,0.375,0.004,0,14,"TGFBI","Monocytes"
"344",0,0.850593406110998,0.318,0.004,0,14,"IGSF6","Monocytes"
"345",0,0.849062539925828,0.266,0.003,0,14,"TMEM176B","Monocytes"
"346",0,0.813774725775041,0.318,0.003,0,14,"LILRA1","Monocytes"
"347",0,0.812668258751231,0.276,0.004,0,14,"KCTD12","Monocytes"
"348",0,0.807271490546831,0.385,0.005,0,14,"LILRB3","Monocytes"
"349",0,0.746419435568849,0.344,0.003,0,14,"CLEC12A","Monocytes"
"350",0,0.71890896260221,0.328,0.002,0,14,"TNFAIP2","Monocytes"
"351",0,0.71669461448873,0.333,0.003,0,14,"PLXNB2","Monocytes"
"352",0,0.708556010342486,0.255,0.003,0,14,"RAB32","Monocytes"
"353",0,0.703092339619185,0.318,0.006,0,14,"PLAUR","Monocytes"
"354",0,0.677301026301944,0.333,0.004,0,14,"FCGR2A","Monocytes"
"355",0,0.674627773601322,0.302,0.003,0,14,"CD302","Monocytes"
"356",0,0.666752108759336,0.297,0.004,0,14,"LILRA2","Monocytes"
"357",0,0.648508624954799,0.26,0.003,0,14,"FPR1","Monocytes"
"358",0,0.629121985041817,0.323,0.003,0,14,"CD300E","Monocytes"
"359",0,0.60426711220857,0.286,0.003,0,14,"ADGRE2","Monocytes"
"360",1.61953515102056e-304,4.15333649932752,0.958,0.118,2.27010242118552e-300,14,"LYZ","Monocytes"
"361",1.10078774416637e-275,1.01694374995311,0.406,0.015,1.54297418099801e-271,14,"TNFSF13B","Monocytes"
"362",2.05017264671724e-275,0.791787994154291,0.255,0.004,2.87372699890355e-271,14,"CD36","Monocytes"
"363",4.49106749918216e-274,0.706487532460081,0.307,0.008,6.29512931360363e-270,14,"TCF7L2","Monocytes"
"364",4.93845343749294e-274,2.90254204787364,0.938,0.13,6.92223018333385e-270,14,"LST1","Monocytes"
"365",1.58151390956776e-270,0.753961283950473,0.354,0.011,2.21680804704113e-266,14,"SMCO4","Monocytes"
"366",1.86110625600207e-270,0.699837156295675,0.286,0.006,2.60871263903811e-266,14,"CXCL16","Monocytes"
"367",1.42382264709529e-267,0.578558918606763,0.292,0.007,1.99577220443347e-263,14,"PRAM1","Monocytes"
"368",6.32507565144952e-266,1.29385078457274,0.552,0.033,8.86585854063679e-262,14,"CYBB","Monocytes"
"369",2.83513335757891e-263,2.43933275478343,0.943,0.135,3.97400642731835e-259,14,"FCER1G","Monocytes"
"370",6.54797648069542e-256,0.687445381872577,0.281,0.007,9.17829863299077e-252,14,"HES4","Monocytes"
"371",1.47291578053269e-251,0.714035728168662,0.302,0.008,2.06458604957267e-247,14,"CLEC4A","Monocytes"
"372",6.65063183251877e-242,0.809297634887943,0.385,0.016,9.32219063964157e-238,14,"CPPED1","Monocytes"
"373",1.97922729089142e-240,1.22462071162016,0.26,0.006,2.7742828936425e-236,14,"VMO1","Monocytes"
"374",3.73718333114039e-240,0.529545809076934,0.26,0.006,5.23840987525949e-236,14,"LMO2","Monocytes"
"375",5.61433636199693e-238,0.601282168851192,0.297,0.009,7.86961527861109e-234,14,"DUSP6","Monocytes"
"376",8.66177466745335e-228,0.742089317700017,0.302,0.01,1.21412095513694e-223,14,"HMOX1","Monocytes"
"377",4.84122942256271e-226,2.44805716410178,0.474,0.03,6.78595128160615e-222,14,"RP11-1143G9.4","Monocytes"
"378",5.48310809644641e-224,0.653711808236426,0.292,0.009,7.68567261878894e-220,14,"SLC31A2","Monocytes"
"379",4.44020819538487e-208,0.573796178388866,0.26,0.008,6.22383982747098e-204,14,"RAB31","Monocytes"
"380",1.09570331520951e-207,1.14866692086617,0.552,0.044,1.53584733692917e-203,14,"RNF130","Monocytes"
"381",7.51418568774525e-206,2.54516418090431,0.974,0.215,1.05326340785125e-201,14,"TYROBP","Monocytes"
"382",1.07338934390331e-205,2.01632454302543,0.885,0.151,1.50456984334927e-201,14,"TYMP","Monocytes"
"383",2.06891989227607e-202,1.0291256924808,0.484,0.034,2.90000501300336e-198,14,"MPEG1","Monocytes"
"384",1.3646262927149e-186,0.839455641950461,0.385,0.022,1.91279667449847e-182,14,"STX11","Monocytes"
"385",4.21631549140532e-181,0.88558832082594,0.438,0.031,5.91000942430283e-177,14,"LY96","Monocytes"
"386",6.18497574332551e-180,0.907070324548673,0.464,0.035,8.66948049941936e-176,14,"LGALS3","Monocytes"
"387",3.55610271762253e-166,0.924584582179518,0.401,0.028,4.98458917929151e-162,14,"NAMPT","Monocytes"
"388",1.3885305734554e-162,0.645131512284684,0.302,0.015,1.94630330481243e-158,14,"CD86","Monocytes"
"389",8.86239290574545e-155,1.3301219659698,0.651,0.088,1.24224161359834e-150,14,"GRN","Monocytes"
"390",1.38311481211044e-154,1.67149697493979,0.76,0.134,1.93871203213521e-150,14,"STXBP2","Monocytes"
"391",5.89237646476891e-153,0.973212988705124,0.448,0.039,8.25934409066658e-149,14,"BLVRB","Monocytes"
"392",1.66019920495554e-148,1.27314033452411,0.63,0.084,2.32710122558618e-144,14,"RGS2","Monocytes"
"393",1.03111704939221e-144,0.753614971925154,0.359,0.026,1.44531676813306e-140,14,"SLC16A3","Monocytes"
"394",1.64920691725783e-144,1.1982310565227,0.641,0.09,2.3116933359203e-140,14,"BRI3","Monocytes"
"395",6.24941300586338e-144,4.24170213886341,0.776,0.154,8.75980221031871e-140,14,"S100A8","Monocytes"
"396",1.79851893940038e-143,1.97116283315409,0.958,0.334,2.52098399735752e-139,14,"S100A11","Monocytes"
"397",4.33597228966824e-142,1.99610265620826,0.943,0.305,6.07773235842798e-138,14,"PSAP","Monocytes"
"398",2.48662269082115e-141,2.0835585684901,0.953,0.337,3.48549902572401e-137,14,"CTSS","Monocytes"
"399",5.68676797040602e-139,4.08983875595468,0.875,0.228,7.97114266411812e-135,14,"S100A9","Monocytes"
"400",1.38662776397322e-136,1.19282110334054,0.573,0.075,1.94363613676127e-132,14,"FCGRT","Monocytes"
"401",4.05993202166913e-135,0.77002766110371,0.339,0.025,5.69080671477362e-131,14,"MARCKS","Monocytes"
"402",3.69933979879398e-132,0.726802271611667,0.307,0.02,5.18536459596953e-128,14,"TBXAS1","Monocytes"
"403",1.89610943724008e-131,1.33839059742556,0.792,0.172,2.65777659817942e-127,14,"TKT","Monocytes"
"404",8.93426026247553e-131,0.975742236972411,0.406,0.038,1.2523152609912e-126,14,"WARS","Monocytes"
"405",1.13005511843975e-124,1.35267804651798,0.729,0.14,1.583998259517e-120,14,"AP1S2","Monocytes"
"406",2.49323660033372e-124,1.51729263882164,0.865,0.236,3.49476974268777e-120,14,"NPC2","Monocytes"
"407",2.22185378719691e-120,2.05949884225523,1,0.974,3.1143724535139e-116,14,"FTL","Monocytes"
"408",3.07481465581581e-117,0.637231860210622,0.302,0.023,4.30996770305703e-113,14,"ODF3B","Monocytes"
"409",5.16512636895175e-116,1.99267195222813,0.943,0.422,7.23995763135967e-112,14,"SAT1","Monocytes"
"410",5.92408267901963e-116,1.87804656961183,1,0.968,8.30378669118182e-112,14,"FTH1","Monocytes"
"411",2.77672421928758e-115,1.02986368054049,0.552,0.08,3.89213433817541e-111,14,"LYN","Monocytes"
"412",5.00102216795236e-115,0.539189776527239,0.26,0.017,7.00993277281882e-111,14,"PAK1","Monocytes"
"413",1.06246636427892e-114,0.530901650926947,0.26,0.017,1.48925910280976e-110,14,"C15orf39","Monocytes"
"414",1.60494267655507e-113,0.726434825003872,0.307,0.024,2.24964814972724e-109,14,"CEBPD","Monocytes"
"415",1.1511473384e-112,1.15131399333118,0.672,0.126,1.61356322423528e-108,14,"ASAH1","Monocytes"
"416",8.30313409491744e-112,1.78815627443896,0.833,0.225,1.16385030608458e-107,14,"FOS","Monocytes"
"417",2.97156155467087e-111,1.74179341282593,0.958,0.379,4.16523783118215e-107,14,"LGALS1","Monocytes"
"418",7.15020041408357e-111,0.873904125979119,0.495,0.065,1.00224359204209e-106,14,"CTSZ","Monocytes"
"419",3.33414654332799e-109,0.806353209021039,0.396,0.043,4.67347320978285e-105,14,"SCO2","Monocytes"
"420",1.05428667347533e-108,0.775510674310327,0.312,0.026,1.47779363021037e-104,14,"MSRB1","Monocytes"
"421",1.00302085292172e-107,1.20203381437956,0.766,0.179,1.40593432954038e-103,14,"PYCARD","Monocytes"
"422",5.59916410925467e-105,0.806410460559442,0.385,0.042,7.84834833194227e-101,14,"NUP214","Monocytes"
"423",6.83616497174676e-104,1.74216351273439,0.927,0.474,9.58225244089743e-100,14,"COTL1","Monocytes"
"424",1.3235161605926e-102,1.67704389905101,0.979,0.786,1.85517260230265e-98,14,"S100A6","Monocytes"
"425",3.31419793612838e-102,0.708865833363321,0.333,0.032,4.64551124707114e-98,14,"TESC","Monocytes"
"426",1.07489303783285e-99,0.807687146174169,0.391,0.045,1.5066775711303e-95,14,"GCA","Monocytes"
"427",1.81115101231144e-99,1.27657452481454,0.688,0.148,2.53869037395695e-95,14,"TIMP1","Monocytes"
"428",5.73595767808308e-98,0.643247616811563,0.318,0.03,8.04009187736905e-94,14,"PGD","Monocytes"
"429",7.52559937522992e-96,1.01875310949184,1,0.989,1.05486326442598e-91,14,"ACTB","Monocytes"
"430",3.17865988239197e-94,1.05916133998921,0.979,0.853,4.45552755714882e-90,14,"OAZ1","Monocytes"
"431",3.8950350447107e-93,1.2775630949596,0.995,0.803,5.45967062217099e-89,14,"S100A4","Monocytes"
"432",7.68724738984566e-93,0.819274512195155,0.458,0.065,1.07752146663467e-88,14,"IFNGR2","Monocytes"
"433",8.78893667634238e-90,1.72872612842558,0.828,0.288,1.23194525392291e-85,14,"GPX1","Monocytes"
"434",2.0539988994931e-88,0.746617418145904,0.469,0.072,2.87909025741947e-84,14,"NINJ1","Monocytes"
"435",8.34364004732015e-88,0.765221160651704,0.385,0.05,1.16952802543287e-83,14,"PECAM1","Monocytes"
"436",1.56150427534872e-86,0.614047988415552,0.271,0.025,2.18876054275631e-82,14,"SULT1A1","Monocytes"
"437",6.0515301453933e-86,1.24556624303461,0.792,0.246,8.48242980479779e-82,14,"C10orf54","Monocytes"
"438",2.24413745555545e-84,1.00757568164925,0.99,0.825,3.14560747145208e-80,14,"H3F3A","Monocytes"
"439",4.63914426611089e-84,0.512567032554438,0.255,0.022,6.50268851780763e-80,14,"GNS","Monocytes"
"440",4.70221657856342e-84,1.32590284028048,0.917,0.485,6.59109697817234e-80,14,"GABARAP","Monocytes"
"441",5.15797246502253e-84,1.48133920864935,0.932,0.558,7.22993000422208e-80,14,"NEAT1","Monocytes"
"442",1.32952651432738e-82,0.949971022551001,0.63,0.134,1.86359731513269e-78,14,"FGR","Monocytes"
"443",2.30187587079657e-82,0.722971043825734,0.464,0.073,3.22653940809555e-78,14,"THEMIS2","Monocytes"
"444",4.91123187266284e-80,0.685845109697694,0.432,0.065,6.88407371591151e-76,14,"MAPKAPK3","Monocytes"
"445",5.70101829491202e-80,0.856908023156925,0.5,0.09,7.99111734397818e-76,14,"HSBP1","Monocytes"
"446",7.0799787158641e-80,1.61863795018878,0.766,0.261,9.92400616602671e-76,14,"IFITM3","Monocytes"
"447",7.94769722343401e-80,0.824141466918812,0.484,0.084,1.11402871980875e-75,14,"LGALS9","Monocytes"
"448",8.58298714586635e-78,1.2821771526138,0.958,0.555,1.20307730823609e-73,14,"SRGN","Monocytes"
"449",8.20392038155878e-75,1.11363720358338,0.828,0.32,1.14994351988309e-70,14,"FKBP1A","Monocytes"
"450",4.77739858190669e-74,1.24267617649251,0.641,0.176,6.6964795922586e-70,14,"CEBPB","Monocytes"
"451",1.08165772006635e-73,0.832553860649206,0.464,0.085,1.51615962621701e-69,14,"BID","Monocytes"
"452",1.18496236045672e-73,0.77680262194305,0.516,0.1,1.66096174065218e-69,14,"AGTRAP","Monocytes"
"453",7.88962206817366e-72,0.680569992483345,0.354,0.05,1.1058883252959e-67,14,"EIF4EBP1","Monocytes"
"454",1.37792231599237e-71,0.786022707490269,0.5,0.097,1.93143371032651e-67,14,"CTSB","Monocytes"
"455",5.32190346787351e-71,0.672827493349558,0.469,0.083,7.4597120909183e-67,14,"SNX10","Monocytes"
"456",1.62087193568161e-70,0.581923167956752,0.312,0.04,2.27197619224491e-66,14,"RARA","Monocytes"
"457",7.72062602705565e-68,0.522902204582619,1,0.999,1.08220015021239e-63,14,"TMSB4X","Monocytes"
"458",1.24103513968781e-67,0.73747040363664,0.411,0.07,1.73955895530041e-63,14,"GLUL","Monocytes"
